"[-1.052, 0.706, -0.138, -1.84, -0.122, 0.58],""[-1.024, -0.057, 0.097, 3.702, -2.977, -0.588]"""
"[-1.052, 0.706, -0.138, -1.84, -0.122, 0.58],""[-1.024, -0.057, 0.097, 3.702, -2.977, -0.588]"""
"[-1.052, 0.706, -0.138, -1.84, -0.122, 0.58],""[-1.024, -0.057, 0.097, 3.702, -2.977, -0.588]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.024, -0.057, 0.097, 3.702, -2.977, -0.588]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.036, -0.064, 0.096, 3.649, -2.954, -0.595]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.036, -0.064, 0.096, 3.649, -2.954, -0.595]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.036, -0.064, 0.096, 3.649, -2.954, -0.595]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.036, -0.064, 0.096, 3.649, -2.954, -0.595]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.036, -0.064, 0.096, 3.649, -2.954, -0.595]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.036, -0.064, 0.096, 3.649, -2.954, -0.595]"""
"[-1.063, 0.709, -0.145, -1.802, -0.198, 0.588],""[-1.036, -0.064, 0.096, 3.649, -2.954, -0.595]"""
"[-1.056, 0.718, -0.142, -2.046, -0.099, 0.603],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.056, 0.718, -0.142, -2.046, -0.099, 0.603],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.056, 0.718, -0.142, -2.046, -0.099, 0.603],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.056, 0.718, -0.142, -2.046, -0.099, 0.603],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.056, 0.718, -0.142, -2.046, -0.099, 0.603],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.056, 0.718, -0.142, -2.046, -0.099, 0.603],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.056, 0.718, -0.142, -2.046, -0.099, 0.603],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.029, -0.06, 0.11, 3.733, -3.145, -0.656]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.027, -0.06, 0.099, 3.71, -2.977, -0.595]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.027, -0.06, 0.099, 3.71, -2.977, -0.595]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.027, -0.06, 0.099, 3.71, -2.977, -0.595]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.027, -0.06, 0.099, 3.71, -2.977, -0.595]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.027, -0.06, 0.099, 3.71, -2.977, -0.595]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.027, -0.06, 0.099, 3.71, -2.977, -0.595]"""
"[-1.048, 0.704, -0.142, -1.779, -0.015, 0.695],""[-1.027, -0.06, 0.099, 3.71, -2.977, -0.595]"""
"[-1.058, 0.71, -0.136, -1.855, -0.214, 0.634],""[-1.033, -0.063, 0.107, 3.71, -3.015, -0.565]"""
"[-1.058, 0.71, -0.136, -1.855, -0.214, 0.634],""[-1.033, -0.063, 0.107, 3.71, -3.015, -0.565]"""
"[-1.058, 0.71, -0.136, -1.855, -0.214, 0.634],""[-1.033, -0.063, 0.107, 3.71, -3.015, -0.565]"""
"[-1.058, 0.71, -0.136, -1.855, -0.214, 0.634],""[-1.033, -0.063, 0.107, 3.71, -3.015, -0.565]"""
"[-1.058, 0.71, -0.136, -1.855, -0.214, 0.634],""[-1.033, -0.063, 0.107, 3.71, -3.015, -0.565]"""
"[-1.058, 0.71, -0.136, -1.855, -0.214, 0.634],""[-1.033, -0.063, 0.107, 3.71, -3.015, -0.565]"""
"[-1.058, 0.71, -0.136, -1.855, -0.214, 0.634],""[-1.033, -0.063, 0.107, 3.71, -3.015, -0.565]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.051, 0.705, -0.143, -1.847, -0.099, 0.847],""[-1.031, -0.061, 0.1, 3.695, -2.939, -0.656]"""
"[-1.055, 0.705, -0.142, -1.802, -0.099, 0.595],""[-1.021, -0.059, 0.104, 3.649, -2.863, -0.542]"""
"[-1.055, 0.705, -0.142, -1.802, -0.099, 0.595],""[-1.021, -0.059, 0.104, 3.649, -2.863, -0.542]"""
"[-1.055, 0.705, -0.142, -1.802, -0.099, 0.595],""[-1.021, -0.059, 0.104, 3.649, -2.863, -0.542]"""
"[-1.055, 0.705, -0.142, -1.802, -0.099, 0.595],""[-1.021, -0.059, 0.104, 3.649, -2.863, -0.542]"""
"[-1.055, 0.705, -0.142, -1.802, -0.099, 0.595],""[-1.021, -0.059, 0.104, 3.649, -2.863, -0.542]"""
"[-1.055, 0.705, -0.142, -1.802, -0.099, 0.595],""[-1.021, -0.059, 0.104, 3.649, -2.863, -0.542]"""
"[-1.055, 0.705, -0.142, -1.802, -0.099, 0.595],""[-1.021, -0.059, 0.104, 3.649, -2.863, -0.542]"""
"[-1.054, 0.698, -0.144, -1.847, -0.115, 0.725],""[-1.024, -0.07, 0.091, 3.779, -3.023, -0.55]"""
"[-1.054, 0.698, -0.144, -1.847, -0.115, 0.725],""[-1.024, -0.07, 0.091, 3.779, -3.023, -0.55]"""
"[-1.054, 0.698, -0.144, -1.847, -0.115, 0.725],""[-1.024, -0.07, 0.091, 3.779, -3.023, -0.55]"""
"[-1.054, 0.698, -0.144, -1.847, -0.115, 0.725],""[-1.024, -0.07, 0.091, 3.779, -3.023, -0.55]"""
"[-1.054, 0.698, -0.144, -1.847, -0.115, 0.725],""[-1.024, -0.07, 0.091, 3.779, -3.023, -0.55]"""
"[-1.054, 0.698, -0.144, -1.847, -0.115, 0.725],""[-1.024, -0.07, 0.091, 3.779, -3.023, -0.55]"""
"[-1.054, 0.698, -0.144, -1.847, -0.115, 0.725],""[-1.024, -0.07, 0.091, 3.779, -3.023, -0.55]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.023, -0.075, 0.111, 3.664, -3.038, -0.664]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.023, -0.075, 0.111, 3.664, -3.038, -0.664]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.023, -0.075, 0.111, 3.664, -3.038, -0.664]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.023, -0.075, 0.111, 3.664, -3.038, -0.664]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.023, -0.075, 0.111, 3.664, -3.038, -0.664]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.023, -0.075, 0.111, 3.664, -3.038, -0.664]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.023, -0.075, 0.111, 3.664, -3.038, -0.664]"""
"[-1.055, 0.705, -0.136, -2.099, -0.221, 0.733],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.057, 0.712, -0.142, -1.832, -0.061, 0.71],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.057, 0.712, -0.142, -1.832, -0.061, 0.71],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.057, 0.712, -0.142, -1.832, -0.061, 0.71],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.057, 0.712, -0.142, -1.832, -0.061, 0.71],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.057, 0.712, -0.142, -1.832, -0.061, 0.71],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.057, 0.712, -0.142, -1.832, -0.061, 0.71],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.057, 0.712, -0.142, -1.832, -0.061, 0.71],""[-1.031, -0.073, 0.107, 3.786, -3.092, -0.565]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.074, 0.15, 3.687, -3.038, -0.649]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.074, 0.15, 3.687, -3.038, -0.649]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.074, 0.15, 3.687, -3.038, -0.649]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.074, 0.15, 3.687, -3.038, -0.649]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.074, 0.15, 3.687, -3.038, -0.649]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.074, 0.15, 3.687, -3.038, -0.649]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.074, 0.15, 3.687, -3.038, -0.649]"""
"[-1.049, 0.687, -0.146, -1.718, -0.115, 0.611],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.056, 0.697, -0.168, -2.099, 0.092, 0.626],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.056, 0.697, -0.168, -2.099, 0.092, 0.626],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.056, 0.697, -0.168, -2.099, 0.092, 0.626],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.056, 0.697, -0.168, -2.099, 0.092, 0.626],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.056, 0.697, -0.168, -2.099, 0.092, 0.626],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.056, 0.697, -0.168, -2.099, 0.092, 0.626],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.056, 0.697, -0.168, -2.099, 0.092, 0.626],""[-1.033, -0.055, 0.101, 3.656, -2.977, -0.763]"""
"[-1.059, 0.655, -0.412, -1.824, 1.153, 0.542],""[-1.004, 0, 0.084, 3.71, -3, -0.634]"""
"[-1.059, 0.655, -0.412, -1.824, 1.153, 0.542],""[-1.004, 0, 0.084, 3.71, -3, -0.634]"""
"[-1.059, 0.655, -0.412, -1.824, 1.153, 0.542],""[-1.004, 0, 0.084, 3.71, -3, -0.634]"""
"[-1.059, 0.655, -0.412, -1.824, 1.153, 0.542],""[-1.004, 0, 0.084, 3.71, -3, -0.634]"""
"[-1.059, 0.655, -0.412, -1.824, 1.153, 0.542],""[-1.004, 0, 0.084, 3.71, -3, -0.634]"""
"[-1.059, 0.655, -0.412, -1.824, 1.153, 0.542],""[-1.004, 0, 0.084, 3.71, -3, -0.634]"""
"[-1.059, 0.655, -0.412, -1.824, 1.153, 0.542],""[-1.004, 0, 0.084, 3.71, -3, -0.634]"""
"[-1.06, 0.646, -0.366, -1.679, 1.534, 0.198],""[-1.026, -0.039, 0.137, 3.748, -3.023, -0.71]"""
"[-1.06, 0.646, -0.366, -1.679, 1.534, 0.198],""[-1.026, -0.039, 0.137, 3.748, -3.023, -0.71]"""
"[-1.06, 0.646, -0.366, -1.679, 1.534, 0.198],""[-1.026, -0.039, 0.137, 3.748, -3.023, -0.71]"""
"[-1.06, 0.646, -0.366, -1.679, 1.534, 0.198],""[-1.026, -0.039, 0.137, 3.748, -3.023, -0.71]"""
"[-1.06, 0.646, -0.366, -1.679, 1.534, 0.198],""[-1.026, -0.039, 0.137, 3.748, -3.023, -0.71]"""
"[-1.06, 0.646, -0.366, -1.679, 1.534, 0.198],""[-1.026, -0.039, 0.137, 3.748, -3.023, -0.71]"""
"[-1.06, 0.646, -0.366, -1.679, 1.534, 0.198],""[-1.026, -0.039, 0.137, 3.748, -3.023, -0.71]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-1.023, 0.612, -0.425, -1.817, 1.511, 0.053],""[-1.033, -0.043, 0.14, 3.71, -3.076, -0.634]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.947, 0.6, -0.546, -1.916, 1.336, 0.244],""[-1.035, -0.058, 0.134, 3.641, -2.901, -0.603]"""
"[-0.806, 0.591, -0.642, -2.046, 1.221, 0.519],""[-1.028, -0.084, 0.1, 3.656, -2.84, -0.672]"""
"[-0.806, 0.591, -0.642, -2.046, 1.221, 0.519],""[-1.028, -0.084, 0.1, 3.656, -2.84, -0.672]"""
"[-0.806, 0.591, -0.642, -2.046, 1.221, 0.519],""[-1.028, -0.084, 0.1, 3.656, -2.84, -0.672]"""
"[-0.806, 0.591, -0.642, -2.046, 1.221, 0.519],""[-1.028, -0.084, 0.1, 3.656, -2.84, -0.672]"""
"[-0.806, 0.591, -0.642, -2.046, 1.221, 0.519],""[-1.028, -0.084, 0.1, 3.656, -2.84, -0.672]"""
"[-0.806, 0.591, -0.642, -2.046, 1.221, 0.519],""[-1.028, -0.084, 0.1, 3.656, -2.84, -0.672]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.028, -0.084, 0.1, 3.656, -2.84, -0.672]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.021, -0.025, 0.129, 3.718, -3.061, -0.626]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.021, -0.025, 0.129, 3.718, -3.061, -0.626]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.021, -0.025, 0.129, 3.718, -3.061, -0.626]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.021, -0.025, 0.129, 3.718, -3.061, -0.626]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.021, -0.025, 0.129, 3.718, -3.061, -0.626]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.021, -0.025, 0.129, 3.718, -3.061, -0.626]"""
"[-0.733, 0.561, -0.787, -2.084, 0.939, 0.71],""[-1.021, -0.025, 0.129, 3.718, -3.061, -0.626]"""
"[-0.666, 0.558, -0.87, -2.153, 1.023, 0.641],""[-1.012, -0.015, 0.153, 3.756, -3.069, -0.565]"""
"[-0.666, 0.558, -0.87, -2.153, 1.023, 0.641],""[-1.012, -0.015, 0.153, 3.756, -3.069, -0.565]"""
"[-0.666, 0.558, -0.87, -2.153, 1.023, 0.641],""[-1.012, -0.015, 0.153, 3.756, -3.069, -0.565]"""
"[-0.666, 0.558, -0.87, -2.153, 1.023, 0.641],""[-1.012, -0.015, 0.153, 3.756, -3.069, -0.565]"""
"[-0.666, 0.558, -0.87, -2.153, 1.023, 0.641],""[-1.012, -0.015, 0.153, 3.756, -3.069, -0.565]"""
"[-0.666, 0.558, -0.87, -2.153, 1.023, 0.641],""[-1.012, -0.015, 0.153, 3.756, -3.069, -0.565]"""
"[-0.666, 0.558, -0.87, -2.153, 1.023, 0.641],""[-1.012, -0.015, 0.153, 3.756, -3.069, -0.565]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.529, 0.559, -0.863, -2.122, 0.939, 0.542],""[-1.028, -0.034, 0.117, 3.664, -3.084, -0.634]"""
"[-0.446, 0.549, -0.932, -2.13, 0.71, 0.656],""[-1.021, 0.002, 0.141, 3.748, -3.031, -0.565]"""
"[-0.446, 0.549, -0.932, -2.13, 0.71, 0.656],""[-1.021, 0.002, 0.141, 3.748, -3.031, -0.565]"""
"[-0.446, 0.549, -0.932, -2.13, 0.71, 0.656],""[-1.021, 0.002, 0.141, 3.748, -3.031, -0.565]"""
"[-0.446, 0.549, -0.932, -2.13, 0.71, 0.656],""[-1.021, 0.002, 0.141, 3.748, -3.031, -0.565]"""
"[-0.446, 0.549, -0.932, -2.13, 0.71, 0.656],""[-1.021, 0.002, 0.141, 3.748, -3.031, -0.565]"""
"[-0.446, 0.549, -0.932, -2.13, 0.71, 0.656],""[-1.021, 0.002, 0.141, 3.748, -3.031, -0.565]"""
"[-0.446, 0.549, -0.932, -2.13, 0.71, 0.656],""[-1.021, 0.002, 0.141, 3.748, -3.031, -0.565]"""
"[-0.377, 0.57, -0.969, -2.237, 0.687, 0.618],""[-1.033, -0.014, 0.137, 3.664, -2.893, -0.595]"""
"[-0.377, 0.57, -0.969, -2.237, 0.687, 0.618],""[-1.033, -0.014, 0.137, 3.664, -2.893, -0.595]"""
"[-0.377, 0.57, -0.969, -2.237, 0.687, 0.618],""[-1.033, -0.014, 0.137, 3.664, -2.893, -0.595]"""
"[-0.377, 0.57, -0.969, -2.237, 0.687, 0.618],""[-1.033, -0.014, 0.137, 3.664, -2.893, -0.595]"""
"[-0.377, 0.57, -0.969, -2.237, 0.687, 0.618],""[-1.033, -0.014, 0.137, 3.664, -2.893, -0.595]"""
"[-0.377, 0.57, -0.969, -2.237, 0.687, 0.618],""[-1.033, -0.014, 0.137, 3.664, -2.893, -0.595]"""
"[-0.377, 0.57, -0.969, -2.237, 0.687, 0.618],""[-1.033, -0.014, 0.137, 3.664, -2.893, -0.595]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, -0.015, 0.14, 3.656, -2.977, -0.618]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, 0.02, 0.151, 3.771, -2.962, -0.634]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, 0.02, 0.151, 3.771, -2.962, -0.634]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, 0.02, 0.151, 3.771, -2.962, -0.634]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, 0.02, 0.151, 3.771, -2.962, -0.634]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, 0.02, 0.151, 3.771, -2.962, -0.634]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, 0.02, 0.151, 3.771, -2.962, -0.634]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.034, 0.02, 0.151, 3.771, -2.962, -0.634]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.017, 0.004, 0.126, 3.656, -3.015, -0.611]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.301, 0.557, -0.923, -2.16, 0.504, 0.649],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.004, 0.006, 0.137, 3.702, -2.977, -0.649]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.028, -0.014, 0.149, 3.634, -2.969, -0.611]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.265, 0.585, -1.091, -2.267, 0.336, 0.565],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.182, 0.541, -1.043, -2.061, -0.214, 1.137],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.182, 0.541, -1.043, -2.061, -0.214, 1.137],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.182, 0.541, -1.043, -2.061, -0.214, 1.137],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.182, 0.541, -1.043, -2.061, -0.214, 1.137],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.182, 0.541, -1.043, -2.061, -0.214, 1.137],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.182, 0.541, -1.043, -2.061, -0.214, 1.137],""[-1.034, 0, 0.154, 3.74, -3.122, -0.565]"""
"[-0.182, 0.541, -1.043, -2.061, -0.214, 1.137],""[-1.036, 0.002, 0.163, 3.695, -3.046, -0.527]"""
